,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id_number,fiscal_year,department_name,vendor_name,transaction_date,dollar_amount,government_activity,fund_group_name,fund_type,fund_name,fund,account_name,account_code,transaction_id,expenditure_type,fiscal_month_number,fiscal_year_month,fiscal_year_quarter,calendar_month_number,calendar_month_year,calendar_month,data_source,authority_name,department_number,program,vendor_id,zip,payment_method,payment_status,inv_num,invoice_due_date,inv_date,inv_line,inv_dist_line,po_num,description,detailed_item_description,po_date,po_line_number,procurement_organization,buyer_name,supplier_city,supplier_country,bu_name,site_location,currency,vendor_num,sales_tax_percent,sales_tax,item_code,item_code_name,discount,authority,btrc,value_of_spend,receiver_id,settlement_judgment,authority_link,invoice_discount_due_date,unit_price,quantity
23,23.0,23.0,523.0,7013093,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,578.48,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,20,20,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 1-4HR PARTS REPLACEMENT QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 1-4HR PARTS REPLACEMENT QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,20.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
24,24.0,24.0,524.0,7013092,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,11796.51,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,19,19,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 1-SUPPORTEDGE ADVISOR QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 1-SUPPORTEDGE ADVISOR QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,19.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
25,25.0,25.0,525.0,7013091,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,2681.02,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,18,18,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 1-4HR PARTS REPLACEMENT QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 1-4HR PARTS REPLACEMENT QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,18.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
26,26.0,26.0,526.0,7013090,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,1162.01,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,17,17,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 1-PS DEVELOPMENT STANDARD SHELF QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 1-PS DEVELOPMENT STANDARD SHELF QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,17.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
27,27.0,27.0,527.0,7013089,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,4473.36,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,16,16,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 1-SUPPORTEDGE ADVISOR QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 1-SUPPORTEDGE ADVISOR QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,16.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
28,28.0,28.0,528.0,7013088,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,2324.02,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,15,15,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 1-PS DEVELOPMENT STANDARD SHELF QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 1-PS DEVELOPMENT STANDARD SHELF QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,15.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
29,29.0,29.0,529.0,7013087,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,56249.57,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,14,14,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 1-SUPPORTEDGE ADVISOR  QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 1-SUPPORTEDGE ADVISOR  QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,14.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
30,30.0,30.0,530.0,7013086,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,-915.0,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,14,14,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 1-SUPPORTEDGE ADVISOR  QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 1-SUPPORTEDGE ADVISOR  QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,14.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
31,31.0,31.0,531.0,7013085,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,12576.05,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,13,13,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 1-4HR PART REPLACEMENT  QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 1-4HR PART REPLACEMENT  QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,13.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
32,32.0,32.0,532.0,7013084,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,8288.96,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,12,12,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 1-PS DEVELOPMENT STANDARD AFF MED QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 1-PS DEVELOPMENT STANDARD AFF MED QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,12.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
33,33.0,33.0,533.0,7013083,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,60438.24,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,11,11,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 912-SW CORE BUNDLE PER 0.1TB NVME ASA -C QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 912-SW CORE BUNDLE PER 0.1TB NVME ASA -C QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,11.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
34,34.0,34.0,534.0,7013082,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,25864.32,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,10,10,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 912-SW DATA PROTECTION BDL PER 0.1TB NVME ASA -C QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 912-SW DATA PROTECTION BDL PER 0.1TB NVME ASA -C QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,10.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
35,35.0,35.0,535.0,7013081,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,10601.84,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,9,9,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 2-SW SECURITY AND COMPLIANCE BUNDLE ASA-C QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 2-SW SECURITY AND COMPLIANCE BUNDLE ASA-C QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,9.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
36,36.0,36.0,536.0,7013080,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,6959.62,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,8,8,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 1-DRIVE PACL NVME SED 6X1 9TB QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 1-DRIVE PACL NVME SED 6X1 9TB QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,8.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,9.5,661.17,,,,,,,,,,,,
37,37.0,37.0,537.0,7013079,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,32255.49,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,7,7,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 1-NVME SHLF 12X3 8TB SED OS QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 1-NVME SHLF 12X3 8TB SED OS QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,7.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,9.5,3064.28,,,,,,,,,,,,
38,38.0,38.0,538.0,7013078,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,12231.63,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,6,6,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 1-DRIVE PACK NVME SED 6X3 8TB QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 1-DRIVE PACK NVME SED 6X3 8TB QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,6.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,9.5,1162.01,,,,,,,,,,,,
39,39.0,39.0,539.0,7013077,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,2157.2,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,5,5,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 2-NIC 2 PT BARE CAGE 25GBE ROCE SFP28 PCLE -C QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 2-NIC 2 PT BARE CAGE 25GBE ROCE SFP28 PCLE -C QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,5.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,9.5,204.94,,,,,,,,,,,,
40,40.0,40.0,540.0,7013076,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,5403.54,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,4,4,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 2-HBA 4-PORT FCP TARGT-INIT 32GB PCLE W/SFP+ -C QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 2-HBA 4-PORT FCP TARGT-INIT 32GB PCLE W/SFP+ -C QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,4.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,9.5,513.34,,,,,,,,,,,,
41,41.0,41.0,541.0,7013075,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,5261.48,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,3,3,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 2-NIC.100GBE PCLE GEN3 X 16 SMART IO-C QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 2-NIC.100GBE PCLE GEN3 X 16 SMART IO-C QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,3.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,9.5,499.85,,,,,,,,,,,,
42,42.0,42.0,542.0,7013074,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,41160.54,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,2,2,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 1-NVME SHF 24X3.8TB SED-C QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 1-NVME SHF 24X3.8TB SED-C QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,2.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,9.5,3910.21,,,,,,,,,,,,
43,43.0,43.0,543.0,7013073,2021,HARBOR,ZONES LLC,2020-11-24T00:00:00.000,13966.6,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,EQUIP OVER 5K CAPITALIZED,13150,668003,EQUIP OVER 5K CAPITALIZED,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15892510102,2020-12-06T00:00:00.000,2020-10-28T00:00:00.000,1,1,SPO D-21-077,ZONES INC 39811 HARDWARE/SOFTWARE 2-AFF-A400 HA SYSTEM ASA FC BUNDLE QUOTE SWS12265610-V2-TN - ITD,ZONES INC 39811 HARDWARE/SOFTWARE 2-AFF-A400 HA SYSTEM ASA FC BUNDLE QUOTE SWS12265610-V2-TN - ITD,2020-08-20T00:00:00.000,1.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,9.5,1326.83,,,,,,,,,,,,
44,44.0,44.0,544.0,7013072,2021,HARBOR,ZONES LLC,2020-11-04T00:00:00.000,4.0,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,OFFICE EQUIPMENT,55160,667673,OFFICE EQUIPMENT,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15883040102,2020-11-26T00:00:00.000,2020-10-23T00:00:00.000,3,3,SPO D-21-094,ZONES INC 39811 HARDWARE 1-E-WASTE FEE QUOTE K1588304 DATED 8/20/2020 - C&M,ZONES INC 39811 HARDWARE 1-E-WASTE FEE QUOTE K1588304 DATED 8/20/2020 - C&M,2020-09-24T00:00:00.000,3.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
45,45.0,45.0,545.0,7013071,2021,HARBOR,ZONES LLC,2020-11-04T00:00:00.000,-0.42,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,OFFICE EQUIPMENT,55160,667673,OFFICE EQUIPMENT,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15883040102,2020-11-26T00:00:00.000,2020-10-23T00:00:00.000,2,2,SPO D-21-094,ZONES INC 39811 HARDWARE 1-MS SURFACE PRO 7 EXTENDED WARRANTY 3YRS QUOTE K1588304 DATED 8/20/2020  - C&M,ZONES INC 39811 HARDWARE 1-MS SURFACE PRO 7 EXTENDED WARRANTY 3YRS QUOTE K1588304 DATED 8/20/2020  - C&M,2020-09-24T00:00:00.000,2.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
46,46.0,46.0,546.0,7013070,2021,HARBOR,ZONES LLC,2020-11-04T00:00:00.000,81.41,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,OFFICE EQUIPMENT,55160,667673,OFFICE EQUIPMENT,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15883040102,2020-11-26T00:00:00.000,2020-10-23T00:00:00.000,2,2,SPO D-21-094,ZONES INC 39811 HARDWARE 1-MS SURFACE PRO 7 EXTENDED WARRANTY 3YRS QUOTE K1588304 DATED 8/20/2020  - C&M,ZONES INC 39811 HARDWARE 1-MS SURFACE PRO 7 EXTENDED WARRANTY 3YRS QUOTE K1588304 DATED 8/20/2020  - C&M,2020-09-24T00:00:00.000,2.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,,,,,,,,,,,,,,
47,47.0,47.0,547.0,7013069,2021,HARBOR,ZONES LLC,2020-11-04T00:00:00.000,1186.91,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,OFFICE EQUIPMENT,55160,667673,OFFICE EQUIPMENT,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15883040102,2020-11-26T00:00:00.000,2020-10-23T00:00:00.000,1,1,SPO D-21-094,ZONES INC 39811 HARDWARE 1-MS SURFACE PRO 7 12.3IN-CORE I5 8GB RAM 256GB SSD QUOTE K1588304 DATED 8/20/2020 - C&M,ZONES INC 39811 HARDWARE 1-MS SURFACE PRO 7 12.3IN-CORE I5 8GB RAM 256GB SSD QUOTE K1588304 DATED 8/20/2020 - C&M,2020-09-24T00:00:00.000,1.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,9.5,112.75,,,,,,,,,,,,
48,48.0,48.0,548.0,7013068,2021,HARBOR,ZONES LLC,2020-11-04T00:00:00.000,-0.12,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,HARBOR REVENUE,702,OFFICE EQUIPMENT,55160,667673,OFFICE EQUIPMENT,5,2021-05 (NOV),2021-02,11,"NOVEMBER,2020",NOVEMBER,HARBOR-ERP,ZONES LLC,42,,8424,98124,CHECK,PAID,K15883040102,2020-11-26T00:00:00.000,2020-10-23T00:00:00.000,1,1,SPO D-21-094,ZONES INC 39811 HARDWARE 1-MS SURFACE PRO 7 12.3IN-CORE I5 8GB RAM 256GB SSD QUOTE K1588304 DATED 8/20/2020 - C&M,ZONES INC 39811 HARDWARE 1-MS SURFACE PRO 7 12.3IN-CORE I5 8GB RAM 256GB SSD QUOTE K1588304 DATED 8/20/2020 - C&M,2020-09-24T00:00:00.000,1.0,HARBOR,3708.0,SEATTLE,US,HARBOR,IT,USD,8424 - ZONES LLC,9.5,112.75,,,,,,,,,,,,
49,49.0,49.0,1669.0,7011354,2021,AIRPORTS,KAMBRIAN CORPORATION,2020-10-27T00:00:00.000,20857.55,"TRANSPORTATION, COMMERCE AND/OR ENTERPRISE",PROPRIETARY,ENTERPRISE,AIRPORT REVENUE FUND - LAX,700,SUPPLIES AND OTHER SERVICES,200,2000240805,SUPPLIES AND OTHER SERVICES,4,2021-04 (OCT),2021-02,10,"OCTOBER,2020",OCTOBER,LAWA-SAP,KAMBRIAN CORPORATION,4,,0000110668,91792,EFT,PAID,5100522357,,2020-09-24T00:00:00.000,1,1,4500329501.0,ARM-RE100 RISK EXPRESS 1-100,ARM-RE100 RISK EXPRESS 1-100,,,LAWA,,WEST COVINA,US,,LOS ANGELES WORLD AIRPORTS,USD,0000110668 - KAMBRIAN CORPORATION,,,,,,110668.0,2468098.0,20857.55,,,,,,
